CODE_PAYS;CODE_MARQUE;CODE_CLIENT_ORDER;NOM_CLIENT_ORDER;VIN;CODE_CANAL_VN;L_CANAL;Type_LLD;F2MLInformation;NUM_IMMATRICULATION;GENRE;REF_VERSION;L_MODELE;L_VERSION_VEH;KM_ENTREE_PHYSIQUE;DATE_MEC_CLEAN;PRIX_VENTEVO_HT;PRIX_VENTEVO_TTC;HAB_EXT;LIBELLE_COULEUR;EMPTY_COLUMN
FR;AC;329037N;SARL GGE LAUVRIERE;VF7SCBHW6GW553870;C250;LEASING / LLD;;;EB-142-CA;VP;CITROEN;C3 II;C3 BlueHDi 75 S&S BVM 79g Confort Business;33182;05/04/2016 00:00;6655,93;7987,12;M0ZR;GRIS ALUMINIUM;
FR;AC;614499C;GARAGE SAINT HONORE;VF7SCBHW6GW514316;C250;LEASING / LLD;;;DZ-312-SV;VP;CITROEN;C3 II;C3 BlueHDi 75 S&S BVM 79g Confort Business;28341;17/02/2016 00:00;6513;7815,6;M0ZR;GRIS ALUMINIUM;
FR;AC;020205M;GARAGE MODERNE;VF7SCBHW6GW653034;C250;F2ML;;;EG-699-SK;VP;CITROEN;C3 II;C3 BlueHDi 75 S&S BVM 79g Confort Business;43671;15/11/2016 00:00;8125;9750;M0ZR;GRIS ALUMINIUM;
FR;AC;020852R;PSA RETAIL SAINT ETIENNE;VF7SCBHW6GW645641;C250;LEASING / LLD;;;EH-026-FN;VP;CITROEN;C3 II;C3 BlueHDi 75 S&S BVM 79g Confort Business;9075;02/12/2016 00:00;8190,3;9828,36;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SCBHW6GW653043;C250;F2ML;;;EG-597-SK;VP;CITROEN;C3 II;C3 BlueHDi 75 S&S BVM 79g Confort Business;97406;15/11/2016 00:00;6454,48;7745,38;M0ZR;GRIS ALUMINIUM;
FR;AC;020192Y;LHERMITE AUTOMOBILES CHARTRES SA;VF7SCHMZ6GW544445;C250;F2ML;;;EB-934-ZK;VP;CITROEN;C3 II;C3 PureTech 82 BVM 99g Confort Business;18987;06/05/2016 00:00;7617,62;9141,14;P0WP;BLANC BANQUISE;
FR;AC;020192Y;LHERMITE AUTOMOBILES CHARTRES SA;VF7SCHMZ6GW544448;C250;F2ML;;;EB-961-ZK;VP;CITROEN;C3 II;C3 PureTech 82 BVM 99g Confort Business;13561;06/05/2016 00:00;7730,33;9276,4;P0WP;BLANC BANQUISE;
FR;AC;614499C;GARAGE SAINT HONORE;VF7SCHMZ6GW544444;C250;F2ML;;;EA-576-KT;VP;CITROEN;C3 II;C3 PureTech 82 BVM 99g Confort Business;12576;14/03/2016 00:00;7981,67;9578;P0WP;BLANC BANQUISE;
FR;AC;020056A;SADICOMA;VF7SCHMZ6FW628233;C250;LEASING / LLD;;;DW-779-LV;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;33233;12/10/2015 00:00;6407,5;7689;P0WP;BLANC BANQUISE;
FR;AC;177532W;SARL GARAGE LABRIT & FILS;VF7SCHMZ6FW628235;C250;LEASING / LLD;;;DW-742-LV;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;27283;12/10/2015 00:00;7450;8940;P0WP;BLANC BANQUISE;
FR;AC;020109H;DIFF AUTO DU POITOU;VF7SCHMZ6GW560399;C250;LEASING / LLD;;;EC-569-JZ;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;20382;24/05/2016 00:00;7241,67;8690;P0WP;BLANC BANQUISE;
FR;AC;020205M;GARAGE MODERNE;VF7SCHMZ6FW671507;C250;F2ML;;;DY-460-EW;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;24321;16/12/2015 00:00;6861,67;8234;M0ZR;GRIS ALUMINIUM;
FR;AC;020415R;MIDI AUTO LORIENT;VF7SCHMZ6GW619335;C250;LEASING / LLD;;;ED-249-ZT;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;18059;18/01/2016 00:00;6957,5;8349;P0WP;BLANC BANQUISE;
FR;AC;020453G;SD AUTOMOBILES VERNON;VF7SCHMZ6GW593621;C250;F2ML;;;EC-046-XW;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;27137;09/06/2016 00:00;7600;9120;P0WP;BLANC BANQUISE;
FR;AC;020454H;ETS ANDRE BOUSQUET ET FILS;VF7SCHMZ6GW522297;C250;LEASING / LLD;;;EA-622-RZ;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15150;23/03/2016 00:00;7600;9120;P0WP;BLANC BANQUISE;
FR;AC;020488V;COURTOISE DISTRIBUTION AUTO;VF7SCHMZ6GW522310;C250;LEASING / LLD;;;EC-379-PD;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;42292;30/05/2016 00:00;7200;8640;P0WP;BLANC BANQUISE;
FR;AC;020896N;PSA RETAIL LYON VENISSIEUX;VF7SCHMZ6GW541025;C250;LEASING / LLD;;;ED-706-AY;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;17276;14/06/2016 00:00;7335,75;8802,9;P0WP;BLANC BANQUISE;
FR;AC;080946K;VARADES AUTOMOBILES SA;VF7SCHMZ6GW522268;C250;LEASING / LLD;;;EA-674-RY;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;13221;23/03/2016 00:00;7650;9180;P0WP;BLANC BANQUISE;
FR;AC;080946K;VARADES AUTOMOBILES SA;VF7SCHMZ6GW522274;C250;LEASING / LLD;;;EA-222-XM;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;34581;30/03/2016 00:00;7650;9180;P0WP;BLANC BANQUISE;
FR;AC;081011F;SARL INTER VO FRANCE;VF7SCHMZ6GW594535;C250;LEASING / LLD;;;ED-631-TA;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;19273;05/07/2016 00:00;7143,5;8572,2;P0WP;BLANC BANQUISE;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7SCHMZ6GW565874;C250;F2ML;;;EB-599-XF;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;8056;02/05/2016 00:00;8000;9600;P0WP;BLANC BANQUISE;
FR;AC;614499C;GARAGE SAINT HONORE;VF7SCHMZ6GW522307;C250;LEASING / LLD;;;EB-664-WL;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;19360;29/04/2016 00:00;7231,67;8678;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW511279;C100;LEASING / LLD;;;EA-473-GN;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15196;08/03/2016 00:00;8175;9810;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW511298;C100;LEASING / LLD;;;EA-515-GN;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15777;08/03/2016 00:00;8250;9900;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW511304;C100;LEASING / LLD;;;EA-589-GN;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15149;08/03/2016 00:00;7560;9072;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW522279;C100;LEASING / LLD;;;EB-713-TW;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15840;28/04/2016 00:00;5800;7360;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW522308;C100;LEASING / LLD;;;EB-591-TW;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;14848;28/04/2016 00:00;8383,34;10060;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW522311;C100;LEASING / LLD;;;EC-277-VP;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;11162;06/06/2016 00:00;8483,34;10180;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW541029;C100;LEASING / LLD;;;EC-943-VN;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;10931;06/06/2016 00:00;8431,87;10118,24;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW594542;C100;LEASING / LLD;;;ED-665-TA;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;15945;05/07/2016 00:00;6416,67;8100;P0WP;BLANC BANQUISE;
FR;AC;CP01;Particulier;VF7SCHMZ6GW619342;C100;LEASING / LLD;;;EE-112-BV;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;16045;21/07/2016 00:00;8558,34;10270;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SHBHY6GT506395;C795;LEASING / LLD;;;EB-239-FJ;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;26366;11/04/2016 00:00;7833,33;9400;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7SHBHY6GT518263;C795;LEASING / LLD;;;ED-854-ER;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Confort;25146;20/06/2016 00:00;8333,33;10000;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7XS9HM0EZ020234;C795;F2ML;;;DJ-899-TQ;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;81286;01/09/2014 00:00;5916,67;7100;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7XS9HM0EZ060429;C795;F2ML;;;DP-683-GT;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;75553;24/02/2015 00:00;7500;9000;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7XS9HM0FZ004555;C795;F2ML;;;DN-704-XT;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;94450;09/02/2015 00:00;7500;9000;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7XS9HM0FZ009004;C795;F2ML;;;DQ-902-LL;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;68972;03/04/2015 00:00;6666,67;8000;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7XS9HM0FZ016375;C795;F2ML;;;DR-228-KX;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;85440;12/05/2015 00:00;7166,67;8600;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF73A9HC8FJ614793;C795;LEASING / LLD;;;DQ-043-JX;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso e-HDi 115 ETG6 Business;137338;01/04/2015 00:00;6791,67;8150;P0XY;NOIR ONYX;
FR;AC;081330C;VP AUTO;VF73ABHZMFJ556894;C795;LEASING / LLD;;;DP-744-DG;VP;CITROEN;GRAND C4 PICASSO II;Grand C4 Picasso BlueHDi 120 S&S BVM6 98g Busines+;117484;18/02/2015 00:00;7916,67;9500;M09P;GRIS SHARK;
FR;AC;081330C;VP AUTO;VF73D9HC8FJ544129;C795;LEASING / LLD;;;DP-565-XV;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 ETG6 Business;135692;18/03/2015 00:00;5833,33;7000;M0ZR;GRIS ALUMINIUM;
FR;AC;081330C;VP AUTO;VF73D9HC8FJ622327;C795;LEASING / LLD;;;DQ-864-ZS;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 115 BVM6 Business;86780;24/04/2015 00:00;7291,67;8750;M09P;GRIS SHARK;
FR;AC;081330C;VP AUTO;VF73D9HP8FJ531705;C795;LEASING / LLD;;;DN-046-KQ;VP;CITROEN;C4 PICASSO II;C4 Picasso e-HDi 90 ETG6 Business;70528;21/01/2015 00:00;6666,67;8000;P0XY;NOIR ONYX;
FR;AC;081330C;VP AUTO;VF73DBHZTGJ631924;C795;LEASING / LLD;;;EB-247-NL;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;92147;21/04/2016 00:00;8750;10500;M0PY;EPY  ROUGE RUBI;
FR;AC;081330C;VP AUTO;VF73DBHZTGJ692783;C795;F2ML;;;ED-872-FK;VP;CITROEN;C4 PICASSO II;C4 PICASSO BlueHDi 120 S&S EAT6 Business;114047;21/06/2016 00:00;7250;8700;M09P;GRIS SHARK;
FR;AC;081330C;VP AUTO;VF77A9HN0EJ880568;C795;F2ML;;;DN-747-VF;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;37277;04/02/2015 00:00;5750;6900;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77A9HN0EN536859;C795;F2ML;;;DN-213-JS;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;71607;20/01/2015 00:00;5291,67;6350;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77A9HN0FJ587140;C795;F2ML;;;DR-296-LV;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;75343;13/05/2015 00:00;5166,67;6200;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77A9HN0FJ676004;C795;F2ML;;;DS-347-NL;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 75 BVM Confort;54061;19/06/2015 00:00;6250;7500;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77A9HN0FN519519;C795;LEASING / LLD;;;DS-139-HP;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 75 BVM Confort;91172;12/06/2015 00:00;4708,33;5650;M0ZR;GRIS ALUMINIUM;
FR;AC;081330C;VP AUTO;VF77B9HF0FJ685796;C795;LEASING / LLD;;;DR-079-ZJ;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 90 BVM Business;102048;01/06/2015 00:00;5708,33;6850;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77B9HN0EJ796887;C795;LEASING / LLD;;;DM-191-LF;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;120809;10/12/2014 00:00;3666,67;4400;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77B9HN0FJ580162;C795;LEASING / LLD;;;DR-306-DC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;71903;29/04/2015 00:00;4458,33;5350;M0ZR;GRIS ALUMINIUM;
FR;AC;081330C;VP AUTO;VF77B9HN0FN517454;C795;F2ML;;;DT-869-JH;VU;CITROEN;Berlingo VU;Nv Berlingo 20 L1 HDi 75 BVM Confort;59823;17/07/2015 00:00;6125;7350;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF77JBHY6GJ581631;C795;LEASING / LLD;;;EA-272-KR;VP;CITROEN;Berlingo Multispace;Berlingo Multispace BlueHDi 100 BVM XTR;35712;14/03/2016 00:00;9291,67;11150;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7AAFHZ0E8522649;C795;F2ML;;;DK-239-TD;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Club;78081;07/10/2014 00:00;4291,67;5150;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7AAFHZ0E8525960;C795;F2ML;;;DM-506-EL;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Club;77262;01/12/2014 00:00;3250;3900;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7AAFHZ0F8634436;C795;F2ML;;;DR-086-HR;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;100898;06/05/2015 00:00;3541,67;4250;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7NC9HP0EY524419;C795;LEASING / LLD;;;DE-801-DK;VP;CITROEN;C4 II;C4 HDi 90 BVM Business;101727;21/03/2014 00:00;5583,33;6700;M09P;GRIS SHARK;
FR;AC;081330C;VP AUTO;VF7NC9HP0FY503584;C795;F2ML;;;DP-001-CK;VP;CITROEN;C4 II;C4 HDi 90 BVM Business;87702;17/02/2015 00:00;6333,33;7600;M0ZR;GRIS ALUMINIUM;
FR;AC;081330C;VP AUTO;VF7NC9HP0FY513997;C795;LEASING / LLD;;;DQ-245-QB;VP;CITROEN;C4 II;C4 HDi 90 BVM Millenium Business;117865;10/04/2015 00:00;5500;6600;M0ZR;GRIS ALUMINIUM;
FR;AC;081059H;ECKOPARK AUTO;VF7NCBHY6FY552885;C250;F2ML;;;DW-406-EN;VU;CITROEN;C4 II VU;C4 soci�t� BlueHDi 100 BVM Millenium Business;138682;30/09/2015 00:00;3854,53;4625,44;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7NCBHY6GY548126;C795;F2ML;;;ED-081-XC;VP;CITROEN;C4 II;C4 BlueHDi 100 S&S BVM 86g Millenium Business;104789;11/07/2016 00:00;6041,67;7250;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7NCBHZMFY569737;C795;LEASING / LLD;;;DY-898-NK;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S BVM6 Millenium Business;122097;29/12/2015 00:00;6333,33;7600;M09V;NOIR PERLA NERA;
FR;AC;081330C;VP AUTO;VF7NCBHZTGY504515;C795;F2ML;;;DZ-268-KA;VP;CITROEN;C4 II;C4 BlueHDi 120 S&S EAT6 Millenium Business;126442;03/02/2016 00:00;6166,67;7400;M0VL;EVL  GRIS PLATINIUM;
FR;AC;CP01;Particulier;VF7SCHMZ6GW624660;C100;LEASING / LLD;;;EF-553-CN;VP;CITROEN;C3 II;C3 PureTech 82 BVM Confort;5483;09/09/2016 00:00;8900;10680;P0WP;BLANC BANQUISE;
FR;AC;020878U;PSA RETAIL LOMME;VF7SCHMZ6FW609417;C600;F2ML;;Kept By PSA Retail;DW-012-XP;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;54417;28/10/2015 00:00;6335,05;7602,06;P0WP;BLANC BANQUISE;
FR;AC;081011F;SARL INTER VO FRANCE;VF7SCHMZ6FW636353;C250;F2ML;;;DX-720-TA;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;28613;30/11/2015 00:00;7750;9300;M0PY;EPY  ROUGE RUBI;
FR;AC;263334H;GARAGE BOUSCATEL;VF7SCHMZ6FW651807;C250;F2ML;;;DX-096-TB;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;28896;30/11/2015 00:00;7700;9240;M0PY;EPY  ROUGE RUBI;
FR;AC;020908B;CITROEN LE HAVRE;VF7SCHMZ6FW667974;C600;F2ML;;Kept By PSA Retail;DY-579-FS;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;30138;17/12/2015 00:00;7003,33;8404;M0K8;KARMA;
FR;AC;081573S;SAS DUVAL GRABOWSKI;VF7SCHMZ6FW683552;C250;F2ML;;;DY-927-NK;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;28795;29/12/2015 00:00;8100;9720;P0WP;BLANC BANQUISE;
FR;AC;935482A;BORGAT AUTOMOBILES;VF7SCHMZ6FW682502;C250;F2ML;;;EA-533-AP;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;23837;26/02/2016 00:00;8150;9780;M09P;GRIS SHARK;
FR;AC;CP01;Particulier;VF7SCHMZ6FW664593;C100;F2ML;;;DY-694-LM;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;15068;24/12/2015 00:00;8316,67;9980;M09P;GRIS SHARK;
FR;AC;CP01;Particulier;VF7SCHMZ6FW683551;C100;F2ML;;;DY-919-NK;VP;CITROEN;C3 II;C3 PureTech 82 BVM Feel Edition;26312;29/12/2015 00:00;6016,67;7610;P0WP;BLANC BANQUISE;
FR;AC;020192Y;LHERMITE AUTOMOBILES CHARTRES SA;VF7SCZMZ6GW510199;C250;LEASING / LLD;;;EA-674-FR;VP;CITROEN;C3 II;C3 PureTech 68 BVM Confort Business;30830;07/03/2016 00:00;7275;8730;P0WP;BLANC BANQUISE;
FR;AC;263334H;GARAGE BOUSCATEL;VF7SCZMZ6FW674512;C250;F2ML;;;DX-387-VG;VP;CITROEN;C3 II;C3 PureTech 68 BVM Feel Edition;33651;01/12/2015 00:00;7450;8940;M0PY;EPY  ROUGE RUBI;
FR;AC;081079E;Marir Automobiles;VF7SC8HR4FW566622;C250;F2ML;;;DS-752-DS;VP;CITROEN;C3 II;C3 HDi 70 BVM Exclusive;101670;08/06/2015 00:00;4900;5880;M0ZR;GRIS ALUMINIUM;
FR;AC;081306B;AUTOMOBILES DU VAL DE SEINE;VF7SC9HPKFW598479;C250;LEASING / LLD;;;DS-888-SG;VP;CITROEN;C3 II;C3 e-HDi 90 BVM Exclusive;129943;25/06/2015 00:00;4350;5220;M0PY;EPY  ROUGE RUBI;
FR;AC;CP01;Particulier;VF7SCHMZ6FW593478;C100;F2ML;;;DS-377-PL;VP;CITROEN;C3 II;C3 PureTech 82 BVM Exclusive;28616;22/06/2015 00:00;6500;8200;P0WP;BLANC BANQUISE;
FR;AC;081059H;ECKOPARK AUTO;VF7SC8HR4CA536802;C250;LEASING / LLD;;;CE-676-GQ;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;61767;20/04/2012 00:00;2550;3060;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7SHBHY6GT508341;C795;LEASING / LLD;;;EB-841-QE;VP;CITROEN;C3 Picasso;C3 Picasso BlueHDi 100 BVM Feel Edition Business;49680;25/04/2016 00:00;7375;8850;M0PY;EPY  ROUGE RUBI;
FR;AC;081330C;VP AUTO;VF7XS9HM0FZ008053;C795;F2ML;;;DQ-690-JF;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;66089;31/03/2015 00:00;7583,33;9100;P0WP;BLANC BANQUISE;
FR;AC;081330C;VP AUTO;VF7XS9HM0FZ009005;C795;F2ML;;;DQ-347-QB;VU;CITROEN;Jumpy;Jumpy Frg T�l� 27 L1H1 HDi 90 BVM Confort;86666;10/04/2015 00:00;6833,33;8200;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77A9HN0EJ817855;C250;F2ML;;;DL-595-YM;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Confort;41487;21/11/2014 00:00;5650;6780;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77B9HF0DN528782;C250;F2ML;;;CY-454-JC;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Business;110712;06/09/2013 00:00;4050;4860;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77B9HF0EN506009;C250;F2ML;;;DE-037-AT;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 90 BVM Business;110562;18/03/2014 00:00;5000;6000;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77B9HF8EJ561123;C250;LEASING / LLD;;;DD-049-LA;VU;CITROEN;Berlingo VU;Berlingo Fourgon 1.6 e-HDi 90 ETG6 Court Fresh;127949;26/02/2014 00:00;4600;5520;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77B9HN0EJ784600;C250;F2ML;;;DL-724-DB;VU;CITROEN;Berlingo VU;Berlingo 20 L1 HDi 75 BVM Club;157624;22/10/2014 00:00;3900;4680;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF77M9HF0EJ545692;C250;F2ML;;;DF-195-BQ;VU;CITROEN;Berlingo VU;Berlingo HDi 90 F. Multispace Mixto Largo;120045;18/04/2014 00:00;4917,97;5901,56;M0ZR;GRIS ALUMINIUM;
FR;AC;081394X;JS AUTO;VF7AAFHZ0E8510675;C250;LEASING / LLD;;;DG-042-TE;VU;CITROEN;Nemo VU;Nemo HDi 75 BVM Business;117101;17/06/2014 00:00;3050;3660;P0WP;BLANC BANQUISE;
FR;AC;851260H;SARL GGE RATIGNER;VF7SC8HR4BA634344;C250;LEASING / LLD;;;CC-623-MV;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;49128;10/03/2012 00:00;2950;3540;M0ZR;GRIS ALUMINIUM;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SC8HR4CA600505;C250;LEASING / LLD;;;CP-981-MZ;VU;CITROEN;C3 II;C3 HDi 70 BVM Entreprise;68707;04/01/2013 00:00;3150;3780;P0WP;BLANC BANQUISE;
FR;AC;080903N;FARINEZ;VF7SC8HR4DW610474;C250;F2ML;;;CY-251-FY;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;106987;03/09/2013 00:00;2450;2940;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF7XUAHZ8DZ011083;C250;F2ML;;;CS-580-LY;VU;CITROEN;Jumpy;Jumpy Frg T�l� 29 L2H1 HDi 125 BVM6 Business;132412;04/04/2013 00:00;6000;7200;P0WP;BLANC BANQUISE;
FR;AC;080970L;APPRO RHONE ALPES;VF7SC8HR4DW591049;C250;F2ML;;;CY-829-BH;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;132759;27/08/2013 00:00;2412,26;2894,71;P0WP;BLANC BANQUISE;
FR;AC;081002W;ACHATS GROUPE PELLEAU;VF7SC8HR4DW610477;C250;F2ML;;;CY-033-FY;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;85609;03/09/2013 00:00;2650;3180;P0WP;BLANC BANQUISE;
FR;AC;081059H;ECKOPARK AUTO;VF7SC8HR4DW611383;C250;F2ML;;;CY-237-FY;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;141590;03/09/2013 00:00;1950;2340;P0WP;BLANC BANQUISE;
FR;AC;081394X;JS AUTO;VF7SC8HR4DW628977;C250;F2ML;;;CY-861-XG;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;94519;24/09/2013 00:00;2550;3060;P0WP;BLANC BANQUISE;
FR;AC;423787X;GGE RAUCOULES;VF7SC8HR4DW556511;C250;F2ML;;;CV-722-MD;VU;CITROEN;C3 II;Nouvelle C3 HDi 70 BVM Entreprise;89117;05/06/2013 00:00;3050,45;3660,54;P0WP;BLANC BANQUISE;
FR;AC;081321T;TOULOUSE ENCHERES AUTOMOBILES;VF7NCBHY6FY578315;C795;LEASING / LLD;;;DY-703-VH;VU;CITROEN;C4 II VU;C4 soci�t� BlueHDi 100 BVM Millenium Business;113391;11/01/2016 00:00;4583,33;5500;P0WP;BLANC BANQUISE;
FR;AC;081463X;ISTRES AUTO;VF7NCBHY6FY523991;C250;LEASING / LLD;;;DQ-053-VG;VP;CITROEN;C4 II;C4 BlueHDi 100 S&S BVM 86g Millenium Business;163721;17/04/2015 00:00;5150;6180;P0WP;BLANC BANQUISE;
FR;AC;081477M;KWB AUTOHANDEL;VF73DBHY6GJ541975;C250;LEASING / LLD;;;DZ-778-HT;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 100 S&S BVM Business;151192;01/02/2016 00:00;5100;6120;M0ZR;GRIS ALUMINIUM;
FR;AC;081477M;KWB AUTOHANDEL;VF73DBHZMGJ601656;C250;F2ML;;;EA-644-VB;VP;CITROEN;C4 PICASSO II;C4 Picasso BlueHDi 120 S&S BVM6 94g Business +;165410;25/03/2016 00:00;5750;6900;M09P;GRIS SHARK;
